/work/b07502072/corpus/u-s2s/audio/cv4/es/sr_16k
common_voice_es_19742144.wav	89857
common_voice_es_19742146.wav	72577
common_voice_es_19742323.wav	80257
common_voice_es_19742324.wav	70273
common_voice_es_19742325.wav	91393
common_voice_es_19742326.wav	76417
common_voice_es_19742327.wav	75265
common_voice_es_19742348.wav	62593
common_voice_es_19742350.wav	66817
common_voice_es_19742351.wav	118273
common_voice_es_19742352.wav	94465
common_voice_es_19623235.wav	116737
common_voice_es_19623244.wav	102529
common_voice_es_19623246.wav	74880
common_voice_es_19623251.wav	97153
common_voice_es_19623279.wav	67585
common_voice_es_19623281.wav	99457
common_voice_es_19623289.wav	89089
common_voice_es_19623300.wav	82945
common_voice_es_19623301.wav	100225
common_voice_es_19623302.wav	62209
common_voice_es_19623303.wav	103680
common_voice_es_19691969.wav	124033
common_voice_es_19691972.wav	82945
common_voice_es_19691976.wav	66817
common_voice_es_19692017.wav	82560
common_voice_es_19692046.wav	82560
common_voice_es_19692048.wav	105217
common_voice_es_19692050.wav	76033
common_voice_es_19692052.wav	88705
common_voice_es_19692055.wav	75265
common_voice_es_19692082.wav	100993
common_voice_es_19692085.wav	57217
common_voice_es_19812696.wav	85249
common_voice_es_19812697.wav	158209
common_voice_es_19812698.wav	105217
common_voice_es_19812700.wav	115200
common_voice_es_19812711.wav	89857
common_voice_es_19812713.wav	80640
common_voice_es_19812714.wav	64513
common_voice_es_19812715.wav	69120
common_voice_es_19812721.wav	76417
common_voice_es_19812723.wav	118657
common_voice_es_19812724.wav	117120
common_voice_es_19611139.wav	115969
common_voice_es_19611141.wav	125185
common_voice_es_19611143.wav	105985
common_voice_es_19700034.wav	145537
common_voice_es_19700035.wav	92929
common_voice_es_19700036.wav	112129
common_voice_es_19700037.wav	80640
common_voice_es_19700038.wav	108289
common_voice_es_19700093.wav	49537
common_voice_es_19700095.wav	86400
common_voice_es_19700096.wav	76417
common_voice_es_19611926.wav	146305
common_voice_es_19611927.wav	88705
common_voice_es_19611928.wav	113280
common_voice_es_19611930.wav	98689
common_voice_es_19611967.wav	99840
common_voice_es_19611968.wav	118657
common_voice_es_19611969.wav	121345
common_voice_es_19611971.wav	88320
common_voice_es_19611997.wav	105217
common_voice_es_19611998.wav	97920
common_voice_es_19612000.wav	104833
common_voice_es_19670520.wav	109825
common_voice_es_19670527.wav	125185
common_voice_es_19670649.wav	114433
common_voice_es_19670650.wav	157440
common_voice_es_19670651.wav	70273
common_voice_es_19670652.wav	135553
common_voice_es_19670653.wav	119809
common_voice_es_19670694.wav	93313
common_voice_es_19670696.wav	96000
common_voice_es_19670697.wav	79105
common_voice_es_19670698.wav	130945
common_voice_es_18494401.wav	95617
common_voice_es_18494402.wav	119425
common_voice_es_18494403.wav	61825
common_voice_es_18494404.wav	61825
common_voice_es_18494405.wav	57600
common_voice_es_18494413.wav	54529
common_voice_es_18494415.wav	57600
common_voice_es_18494416.wav	55297
common_voice_es_18494423.wav	83713
common_voice_es_18494424.wav	41473
common_voice_es_19631272.wav	101760
common_voice_es_19631281.wav	79105
common_voice_es_19631337.wav	96000
common_voice_es_19631340.wav	77953
common_voice_es_19631341.wav	75265
common_voice_es_19631343.wav	84480
common_voice_es_20040797.wav	83329
common_voice_es_20040799.wav	80640
common_voice_es_20040801.wav	87937
common_voice_es_20040803.wav	71425
common_voice_es_20040805.wav	81025
common_voice_es_19600632.wav	71425
common_voice_es_19600635.wav	93313
common_voice_es_19600643.wav	57600
common_voice_es_19600664.wav	94849
common_voice_es_19600665.wav	94080
common_voice_es_19600666.wav	87553
common_voice_es_19600669.wav	58753
common_voice_es_19600677.wav	72577
common_voice_es_19600710.wav	79873
common_voice_es_19600713.wav	87937
common_voice_es_19600715.wav	79873
common_voice_es_19607502.wav	89089
common_voice_es_19607630.wav	152833
common_voice_es_19607631.wav	81793
common_voice_es_19607632.wav	97537
common_voice_es_19607633.wav	97537
common_voice_es_19607635.wav	68353
common_voice_es_19607715.wav	114817
common_voice_es_19607716.wav	120577
common_voice_es_19607721.wav	91393
common_voice_es_19608327.wav	118657
common_voice_es_19608328.wav	83713
common_voice_es_18395074.wav	83329
common_voice_es_18395075.wav	66433
common_voice_es_18395080.wav	87937
common_voice_es_18395093.wav	70657
common_voice_es_18395095.wav	67969
common_voice_es_18395099.wav	67585
common_voice_es_20006704.wav	126337
common_voice_es_20006708.wav	136320
common_voice_es_20006746.wav	98689
common_voice_es_20006749.wav	127873
common_voice_es_20006755.wav	133249
common_voice_es_20006756.wav	121345
common_voice_es_20006757.wav	119809
common_voice_es_20006813.wav	66049
common_voice_es_20006814.wav	107520
common_voice_es_20006815.wav	136320
common_voice_es_20006817.wav	109825
common_voice_es_19636465.wav	135553
common_voice_es_19636466.wav	114433
common_voice_es_19636490.wav	86400
common_voice_es_19636492.wav	58753
common_voice_es_19636493.wav	141313
common_voice_es_19636494.wav	116353
common_voice_es_19636507.wav	92160
common_voice_es_19636513.wav	146689
common_voice_es_19636514.wav	57985
common_voice_es_19636516.wav	64897
common_voice_es_19636517.wav	79873
common_voice_es_19650364.wav	91393
common_voice_es_19650365.wav	107137
common_voice_es_19650366.wav	66049
common_voice_es_19650368.wav	65665
common_voice_es_19650405.wav	101760
common_voice_es_19650406.wav	67200
common_voice_es_19650409.wav	97920
common_voice_es_19650462.wav	92929
common_voice_es_19650463.wav	74497
common_voice_es_19650464.wav	105985
common_voice_es_19650466.wav	79105
common_voice_es_19739777.wav	95233
common_voice_es_19739779.wav	150529
common_voice_es_19739780.wav	98689
common_voice_es_19739781.wav	119040
common_voice_es_19739922.wav	129025
common_voice_es_19739923.wav	160513
common_voice_es_19739924.wav	152449
common_voice_es_19739995.wav	132865
common_voice_es_19739996.wav	120577
common_voice_es_19739997.wav	113665
common_voice_es_19739999.wav	125953
common_voice_es_20077734.wav	123265
common_voice_es_20077736.wav	102145
common_voice_es_20077737.wav	86785
common_voice_es_20077750.wav	96385
common_voice_es_20077751.wav	69505
common_voice_es_20077752.wav	96385
common_voice_es_20077753.wav	86017
common_voice_es_20077789.wav	119425
common_voice_es_20077790.wav	138625
common_voice_es_20077791.wav	81025
common_voice_es_20077792.wav	88705
common_voice_es_19956117.wav	96385
common_voice_es_19956118.wav	96385
common_voice_es_19956120.wav	113280
common_voice_es_19956136.wav	96385
common_voice_es_19956137.wav	91009
common_voice_es_19956138.wav	74113
common_voice_es_19956139.wav	72960
common_voice_es_19956140.wav	66049
common_voice_es_19956176.wav	103680
common_voice_es_19956178.wav	90625
common_voice_es_19956179.wav	108289
common_voice_es_19965084.wav	67969
common_voice_es_19965085.wav	75649
common_voice_es_19965112.wav	79105
common_voice_es_19965113.wav	84480
common_voice_es_19965114.wav	79873
common_voice_es_19965115.wav	104449
common_voice_es_19965116.wav	74880
common_voice_es_19965137.wav	90625
common_voice_es_19965138.wav	93697
common_voice_es_19965139.wav	79873
common_voice_es_19965141.wav	90240
common_voice_es_19696293.wav	82560
common_voice_es_19696295.wav	115200
common_voice_es_19696301.wav	74880
common_voice_es_19696302.wav	94080
common_voice_es_19696303.wav	79105
common_voice_es_19696304.wav	97537
common_voice_es_19696306.wav	79873
common_voice_es_19696311.wav	112897
common_voice_es_19696313.wav	100225
common_voice_es_19696314.wav	97153
common_voice_es_19696315.wav	64513
common_voice_es_19668251.wav	120960
common_voice_es_19668252.wav	111360
common_voice_es_19668253.wav	72577
common_voice_es_19668254.wav	110593
common_voice_es_19668255.wav	125185
common_voice_es_19668271.wav	147840
common_voice_es_19668272.wav	130560
common_voice_es_19668273.wav	95233
common_voice_es_19668274.wav	104449
common_voice_es_19668292.wav	72960
common_voice_es_19668293.wav	88320
common_voice_es_19737190.wav	104449
common_voice_es_19737192.wav	79873
common_voice_es_19737193.wav	47617
common_voice_es_19737194.wav	80257
common_voice_es_19737364.wav	66049
common_voice_es_19737365.wav	57600
common_voice_es_19737366.wav	86017
common_voice_es_19737367.wav	105217
common_voice_es_19737413.wav	86017
common_voice_es_19737414.wav	90625
common_voice_es_19737415.wav	71040
common_voice_es_19719655.wav	133249
common_voice_es_19719656.wav	112513
common_voice_es_19719657.wav	126337
common_voice_es_19719688.wav	104833
common_voice_es_19719689.wav	69505
common_voice_es_19719691.wav	112897
common_voice_es_19719692.wav	102529
common_voice_es_19719762.wav	76800
common_voice_es_19719763.wav	94465
common_voice_es_19719765.wav	108673
common_voice_es_19719766.wav	101760
common_voice_es_19711990.wav	121729
common_voice_es_19711993.wav	134400
common_voice_es_19711994.wav	121345
common_voice_es_19711996.wav	104449
common_voice_es_19712036.wav	119040
common_voice_es_19712042.wav	124800
common_voice_es_19712043.wav	109440
common_voice_es_19712044.wav	93313
common_voice_es_19712046.wav	140929
common_voice_es_19712351.wav	75265
common_voice_es_19712353.wav	87937
common_voice_es_19769083.wav	94849
common_voice_es_19769084.wav	79873
common_voice_es_19769086.wav	107137
common_voice_es_19769112.wav	79873
common_voice_es_19769113.wav	105985
common_voice_es_19769115.wav	120577
common_voice_es_19769116.wav	84865
common_voice_es_19769157.wav	66433
common_voice_es_19769158.wav	105600
common_voice_es_19769160.wav	89473
common_voice_es_19769161.wav	89473
common_voice_es_19814504.wav	67585
common_voice_es_19814506.wav	87553
common_voice_es_19814507.wav	71040
common_voice_es_19814508.wav	84480
common_voice_es_19814509.wav	56833
common_voice_es_19814510.wav	61057
common_voice_es_19814512.wav	84097
common_voice_es_19814514.wav	62593
common_voice_es_19814515.wav	74880
common_voice_es_19814524.wav	80257
common_voice_es_19814528.wav	77953
common_voice_es_19747102.wav	97153
common_voice_es_19747105.wav	108673
common_voice_es_19747122.wav	106369
common_voice_es_19747123.wav	48769
common_voice_es_19747126.wav	81025
common_voice_es_19747240.wav	64513
common_voice_es_19747241.wav	59520
common_voice_es_19747242.wav	79489
common_voice_es_19747243.wav	100993
common_voice_es_19747253.wav	71040
common_voice_es_19747255.wav	105600
common_voice_es_19164425.wav	92160
common_voice_es_19164426.wav	83329
common_voice_es_19164428.wav	87937
common_voice_es_19164429.wav	92545
common_voice_es_19164430.wav	102145
common_voice_es_19164431.wav	99073
common_voice_es_19164433.wav	62977
common_voice_es_19164434.wav	88705
common_voice_es_19164435.wav	83713
common_voice_es_19164438.wav	78720
common_voice_es_19164439.wav	53377
common_voice_es_19637612.wav	89473
common_voice_es_19637614.wav	89473
common_voice_es_19637616.wav	83329
common_voice_es_19637633.wav	106753
common_voice_es_19637635.wav	113280
common_voice_es_19637636.wav	68737
common_voice_es_19637638.wav	77953
common_voice_es_19637640.wav	79489
common_voice_es_19637656.wav	131713
common_voice_es_19637657.wav	86785
common_voice_es_19637660.wav	77185
common_voice_es_19716418.wav	87169
common_voice_es_19716423.wav	123649
common_voice_es_19716425.wav	84865
common_voice_es_19716492.wav	84865
common_voice_es_19716494.wav	77953
common_voice_es_19716495.wav	130177
common_voice_es_19716542.wav	74497
common_voice_es_19716543.wav	47233
common_voice_es_19716544.wav	107905
common_voice_es_19716545.wav	56449
common_voice_es_19716546.wav	71040
common_voice_es_19718044.wav	87553
common_voice_es_19718046.wav	92160
common_voice_es_19718047.wav	145920
common_voice_es_19718074.wav	94849
common_voice_es_19718075.wav	104833
common_voice_es_19718076.wav	102913
